id,version,location,area,method,species,pokemon,level,chance,conditions,note
84111,heartgold,dark-cave,violet-city-entrance,walk,geodude,geodude,4,10,,
84116,heartgold,dark-cave,violet-city-entrance,walk,geodude,geodude,2-3,10,radio/radio-off,
84121,heartgold,dark-cave,violet-city-entrance,walk,absol,absol,2-3,10,radio/radio-hoenn,
84126,heartgold,dark-cave,violet-city-entrance,walk,bronzor,bronzor,2-3,10,radio/radio-sinnoh,
84131,heartgold,dark-cave,violet-city-entrance,walk,zubat,zubat,3-4,9,,
84136,heartgold,dark-cave,violet-city-entrance,walk,dunsparce,dunsparce,4,1,,
84141,heartgold,dark-cave,violet-city-entrance,old-rod,magikarp,magikarp,10,85,,
84146,heartgold,dark-cave,violet-city-entrance,old-rod,goldeen,goldeen,10,15,,
84151,heartgold,dark-cave,violet-city-entrance,good-rod,goldeen,goldeen,20,60,,
84156,heartgold,dark-cave,violet-city-entrance,good-rod,magikarp,magikarp,20,40,,
84161,heartgold,dark-cave,violet-city-entrance,super-rod,goldeen,goldeen,40,70,,
84166,heartgold,dark-cave,violet-city-entrance,super-rod,magikarp,magikarp,40,20,,
84171,heartgold,dark-cave,violet-city-entrance,super-rod,seaking,seaking,40,10,,
84176,heartgold,dark-cave,violet-city-entrance,surf,magikarp,magikarp,2-20,100,,
84181,heartgold,dark-cave,violet-city-entrance,rock-smash,dunsparce,dunsparce,4-8,90,,
84186,heartgold,dark-cave,violet-city-entrance,rock-smash,geodude,geodude,8-14,10,,
84191,heartgold,digletts-cave,whole-area,walk,diglett,diglett,13-17,30,,
84196,heartgold,digletts-cave,whole-area,walk,makuhita,makuhita,19,20,radio/radio-hoenn,
84201,heartgold,digletts-cave,whole-area,walk,chingling,chingling,19,20,radio/radio-sinnoh,
84206,heartgold,digletts-cave,whole-area,walk,diglett,diglett,15-19,10,radio/radio-off,
84211,heartgold,digletts-cave,whole-area,walk,dugtrio,dugtrio,19-29,10,,
84216,heartgold,digletts-cave,whole-area,walk,absol,absol,15-17,10,radio/radio-hoenn,
84221,heartgold,digletts-cave,whole-area,walk,bronzor,bronzor,15-17,10,radio/radio-sinnoh,
84226,heartgold,dragons-den,whole-area,old-rod,magikarp,magikarp,10,100,,
84231,heartgold,dragons-den,whole-area,good-rod,magikarp,magikarp,20,90,,
84236,heartgold,dragons-den,whole-area,good-rod,dratini,dratini,20,10,,
84241,heartgold,dragons-den,whole-area,super-rod,magikarp,magikarp,40,60,,
84246,heartgold,dragons-den,whole-area,super-rod,dratini,dratini,40,30,,
84251,heartgold,dragons-den,whole-area,super-rod,dragonair,dragonair,40,10,,
84256,heartgold,dragons-den,whole-area,surf,magikarp,magikarp,5-20,90,,
84261,heartgold,dragons-den,whole-area,surf,dratini,dratini,5-15,10,,
84266,heartgold,dragons-den,whole-area,gift,dratini,dratini,15,,,
84271,heartgold,ecruteak-city,whole-area,old-rod,magikarp,magikarp,10,85,,
84276,heartgold,ecruteak-city,whole-area,old-rod,poliwag,poliwag,10,15,,
84281,heartgold,ecruteak-city,whole-area,good-rod,poliwag,poliwag,20,60,,
84286,heartgold,ecruteak-city,whole-area,good-rod,magikarp,magikarp,20,40,,
84291,heartgold,ecruteak-city,whole-area,super-rod,poliwag,poliwag,40,80,,
84296,heartgold,ecruteak-city,whole-area,super-rod,magikarp,magikarp,40,20,,
84301,heartgold,ecruteak-city,whole-area,surf,poliwag,poliwag,10-25,90,,
84306,heartgold,ecruteak-city,whole-area,surf,poliwhirl,poliwhirl,15-25,10,,
84311,heartgold,fuchsia-city,whole-area,old-rod,magikarp,magikarp,10,100,,
84316,heartgold,fuchsia-city,whole-area,good-rod,magikarp,magikarp,20,90,,
84321,heartgold,fuchsia-city,whole-area,good-rod,gyarados,gyarados,20,10,,
84326,heartgold,fuchsia-city,whole-area,super-rod,magikarp,magikarp,40,70,,
84331,heartgold,fuchsia-city,whole-area,super-rod,gyarados,gyarados,40,30,,
84336,heartgold,fuchsia-city,whole-area,surf,magikarp,magikarp,10-20,100,,
84341,heartgold,goldenrod-city,bills-house,gift,eevee,eevee,5,,,
84346,heartgold,goldenrod-city,north-gate,gift,spearow,spearow,20,,,
84351,heartgold,ice-path,1f,walk,swinub,swinub,21-23,30,,
84356,heartgold,ice-path,1f,walk,zubat,zubat,22,20,radio/radio-off,
84361,heartgold,ice-path,1f,walk,golbat,golbat,22,20,,
84366,heartgold,ice-path,1f,walk,makuhita,makuhita,22,20,radio/radio-hoenn,
84371,heartgold,ice-path,1f,walk,chingling,chingling,22,20,radio/radio-sinnoh,
84376,heartgold,ice-path,1f,walk,golbat,golbat,22,10,radio/radio-off,
84381,heartgold,ice-path,1f,walk,swinub,swinub,21,10,radio/radio-off,
84386,heartgold,ice-path,1f,walk,absol,absol,21-22,10,radio/radio-hoenn,
84391,heartgold,ice-path,1f,walk,bronzor,bronzor,21-22,10,radio/radio-sinnoh,
84396,heartgold,ice-path,1f,walk,zubat,zubat,22,5,time/time-morning,
84401,heartgold,ice-path,1f,walk,zubat,zubat,22,5,time/time-night,
84406,heartgold,ice-path,1f,walk,jynx,jynx,22,5,time/time-day,
84411,heartgold,ice-path,1f,walk,jynx,jynx,22,5,,
84416,heartgold,ice-path,b1f,walk,swinub,swinub,21-23,30,,
84421,heartgold,ice-path,b1f,walk,zubat,zubat,22,20,radio/radio-off,
84426,heartgold,ice-path,b1f,walk,golbat,golbat,22,20,,
84431,heartgold,ice-path,b1f,walk,makuhita,makuhita,22,20,radio/radio-hoenn,
84436,heartgold,ice-path,b1f,walk,chingling,chingling,22,20,radio/radio-sinnoh,
84441,heartgold,ice-path,b1f,walk,golbat,golbat,22,10,radio/radio-off,
84446,heartgold,ice-path,b1f,walk,swinub,swinub,21,10,radio/radio-off,
84451,heartgold,ice-path,b1f,walk,absol,absol,21-22,10,radio/radio-hoenn,
84456,heartgold,ice-path,b1f,walk,bronzor,bronzor,21-22,10,radio/radio-sinnoh,
84461,heartgold,ice-path,b1f,walk,zubat,zubat,22,5,time/time-morning,
84466,heartgold,ice-path,b1f,walk,zubat,zubat,22,5,time/time-night,
84471,heartgold,ice-path,b1f,walk,jynx,jynx,22,5,time/time-day,
84476,heartgold,ice-path,b1f,walk,jynx,jynx,22,5,,
84481,heartgold,ice-path,b2f,walk,swinub,swinub,22-24,30,,
84486,heartgold,ice-path,b2f,walk,zubat,zubat,23,20,radio/radio-off,
84491,heartgold,ice-path,b2f,walk,golbat,golbat,23,20,,
84496,heartgold,ice-path,b2f,walk,makuhita,makuhita,23,20,radio/radio-hoenn,
84501,heartgold,ice-path,b2f,walk,chingling,chingling,23,20,radio/radio-sinnoh,
84506,heartgold,ice-path,b2f,walk,golbat,golbat,23,10,radio/radio-off,
84511,heartgold,ice-path,b2f,walk,swinub,swinub,22,10,radio/radio-off,
84516,heartgold,ice-path,b2f,walk,absol,absol,22-23,10,radio/radio-hoenn,
84521,heartgold,ice-path,b2f,walk,bronzor,bronzor,22-23,10,radio/radio-sinnoh,
84526,heartgold,ice-path,b2f,walk,zubat,zubat,23,5,time/time-morning,
84531,heartgold,ice-path,b2f,walk,zubat,zubat,23,5,time/time-night,
84536,heartgold,ice-path,b2f,walk,jynx,jynx,23,5,time/time-day,
84541,heartgold,ice-path,b2f,walk,jynx,jynx,23,5,,
84546,heartgold,ice-path,b3f,walk,swinub,swinub,22-24,30,,
84551,heartgold,ice-path,b3f,walk,zubat,zubat,23,20,radio/radio-off,
84556,heartgold,ice-path,b3f,walk,golbat,golbat,23,20,,
84561,heartgold,ice-path,b3f,walk,makuhita,makuhita,23,20,radio/radio-hoenn,
84566,heartgold,ice-path,b3f,walk,chingling,chingling,23,20,radio/radio-sinnoh,
84571,heartgold,ice-path,b3f,walk,golbat,golbat,23,10,radio/radio-off,
84576,heartgold,ice-path,b3f,walk,swinub,swinub,22,10,radio/radio-off,
84581,heartgold,ice-path,b3f,walk,absol,absol,22-23,10,radio/radio-hoenn,
84586,heartgold,ice-path,b3f,walk,bronzor,bronzor,22-23,10,radio/radio-sinnoh,
84591,heartgold,ice-path,b3f,walk,zubat,zubat,23,5,time/time-morning,
84596,heartgold,ice-path,b3f,walk,zubat,zubat,23,5,time/time-night,
84601,heartgold,ice-path,b3f,walk,jynx,jynx,23,5,,
84606,heartgold,ice-path,b3f,walk,jynx,jynx,23,5,time/time-day,
84611,heartgold,ilex-forest,whole-area,walk,caterpie,caterpie,5-6,20,time/time-day,
84616,heartgold,ilex-forest,whole-area,walk,caterpie,caterpie,5,20,time/time-morning,
84621,heartgold,ilex-forest,whole-area,walk,metapod,metapod,6,20,time/time-morning,
84626,heartgold,ilex-forest,whole-area,walk,metapod,metapod,6,20,"time/time-day,radio/radio-off",
84631,heartgold,ilex-forest,whole-area,walk,zubat,zubat,6,20,"time/time-night,radio/radio-off",
84636,heartgold,ilex-forest,whole-area,walk,oddish,oddish,5-6,20,time/time-night,
84641,heartgold,ilex-forest,whole-area,walk,numel,numel,6,20,radio/radio-hoenn,
84646,heartgold,ilex-forest,whole-area,walk,carnivine,carnivine,6,20,radio/radio-sinnoh,
84651,heartgold,ilex-forest,whole-area,walk,caterpie,caterpie,5-6,10,"time/time-morning,radio/radio-off",
84656,heartgold,ilex-forest,whole-area,walk,caterpie,caterpie,5-6,10,"time/time-day,radio/radio-off",
84661,heartgold,ilex-forest,whole-area,walk,metapod,metapod,5,10,time/time-day,
84666,heartgold,ilex-forest,whole-area,walk,metapod,metapod,6,10,"time/time-morning,radio/radio-off",
84671,heartgold,ilex-forest,whole-area,walk,oddish,oddish,5-6,10,"time/time-night,radio/radio-off",
84676,heartgold,ilex-forest,whole-area,walk,paras,paras,5,10,time/time-night,
84681,heartgold,ilex-forest,whole-area,walk,paras,paras,5,10,time/time-morning,
84686,heartgold,ilex-forest,whole-area,walk,budew,budew,5-6,10,radio/radio-sinnoh,
84691,heartgold,ilex-forest,whole-area,walk,spoink,spoink,5-6,10,radio/radio-hoenn,
84696,heartgold,ilex-forest,whole-area,walk,zubat,zubat,5,5,,
84701,heartgold,ilex-forest,whole-area,walk,paras,paras,6,5,,
84706,heartgold,ilex-forest,whole-area,old-rod,magikarp,magikarp,10,85,,
84711,heartgold,ilex-forest,whole-area,old-rod,poliwag,poliwag,10,15,,
84716,heartgold,ilex-forest,whole-area,good-rod,poliwag,poliwag,20,60,,
84721,heartgold,ilex-forest,whole-area,good-rod,magikarp,magikarp,20,40,,
84726,heartgold,ilex-forest,whole-area,super-rod,poliwag,poliwag,40,80,,
84731,heartgold,ilex-forest,whole-area,super-rod,magikarp,magikarp,40,20,,
84736,heartgold,ilex-forest,whole-area,surf,psyduck,psyduck,5-20,90,,
84741,heartgold,ilex-forest,whole-area,surf,golduck,golduck,10-20,10,,
84746,heartgold,johto-route-29,whole-area,walk,sentret,sentret,2-3,30,time/time-day,
84751,heartgold,johto-route-29,whole-area,walk,sentret,sentret,2-3,30,time/time-morning,
84756,heartgold,johto-route-29,whole-area,walk,pidgey,pidgey,2-4,25,time/time-day,
84761,heartgold,johto-route-29,whole-area,walk,pidgey,pidgey,2-4,25,time/time-morning,
84766,heartgold,johto-route-29,whole-area,walk,hoothoot,hoothoot,2-4,25,time/time-night,
84771,heartgold,johto-route-29,whole-area,walk,minun,minun,3,20,radio/radio-hoenn,
84776,heartgold,johto-route-29,whole-area,walk,pidgey,pidgey,2-3,10,"time/time-day,radio/radio-off",
84781,heartgold,johto-route-29,whole-area,walk,pidgey,pidgey,2-3,10,"time/time-morning,radio/radio-off",
84786,heartgold,johto-route-29,whole-area,walk,rattata,rattata,2,10,time/time-night,
84791,heartgold,johto-route-29,whole-area,walk,sentret,sentret,3,10,"time/time-morning,radio/radio-off",
84796,heartgold,johto-route-29,whole-area,walk,sentret,sentret,3,10,"time/time-day,radio/radio-off",
84801,heartgold,johto-route-29,whole-area,walk,hoothoot,hoothoot,2-3,10,"time/time-night,radio/radio-off",
84806,heartgold,johto-route-29,whole-area,walk,plusle,plusle,2-3,10,radio/radio-hoenn,
84811,heartgold,johto-route-29,whole-area,walk,shinx,shinx,2-3,10,radio/radio-sinnoh,
84816,heartgold,johto-route-29,whole-area,walk,rattata,rattata,4,5,,
84821,heartgold,johto-route-30,whole-area,walk,pidgey,pidgey,2-4,30,time/time-morning,
84826,heartgold,johto-route-30,whole-area,walk,rattata,rattata,3-4,30,time/time-night,
84831,heartgold,johto-route-30,whole-area,walk,caterpie,caterpie,3-4,25,time/time-day,
84836,heartgold,johto-route-30,whole-area,walk,caterpie,caterpie,3,20,time/time-morning,
84841,heartgold,johto-route-30,whole-area,walk,pidgey,pidgey,2,20,time/time-day,
84846,heartgold,johto-route-30,whole-area,walk,hoothoot,hoothoot,4,20,"time/time-night,radio/radio-off",
84851,heartgold,johto-route-30,whole-area,walk,spinarak,spinarak,2,20,time/time-night,
84856,heartgold,johto-route-30,whole-area,walk,linoone,linoone,4,20,radio/radio-hoenn,
84861,heartgold,johto-route-30,whole-area,walk,bidoof,bidoof,4,20,radio/radio-sinnoh,
84866,heartgold,johto-route-30,whole-area,walk,metapod,metapod,4,15,time/time-day,
84871,heartgold,johto-route-30,whole-area,walk,caterpie,caterpie,3-4,10,"time/time-morning,radio/radio-off",
84876,heartgold,johto-route-30,whole-area,walk,caterpie,caterpie,3,10,"time/time-day,radio/radio-off",
84881,heartgold,johto-route-30,whole-area,walk,metapod,metapod,4,10,time/time-morning,
84886,heartgold,johto-route-30,whole-area,walk,pidgey,pidgey,2,10,"time/time-morning,radio/radio-off",
84891,heartgold,johto-route-30,whole-area,walk,pidgey,pidgey,2-4,10,"time/time-day,radio/radio-off",
84896,heartgold,johto-route-30,whole-area,walk,rattata,rattata,3,10,"time/time-night,radio/radio-off",
84901,heartgold,johto-route-30,whole-area,walk,hoothoot,hoothoot,4,10,time/time-night,
84906,heartgold,johto-route-30,whole-area,walk,spinarak,spinarak,2,10,"time/time-night,radio/radio-off",
84911,heartgold,johto-route-30,whole-area,walk,whismur,whismur,2-3,10,radio/radio-hoenn,
84916,heartgold,johto-route-30,whole-area,walk,buizel,buizel,2-3,10,radio/radio-sinnoh,
84921,heartgold,johto-route-30,whole-area,old-rod,magikarp,magikarp,10,85,,
84926,heartgold,johto-route-30,whole-area,old-rod,poliwag,poliwag,10,15,,
84931,heartgold,johto-route-30,whole-area,good-rod,poliwag,poliwag,20,60,,
84936,heartgold,johto-route-30,whole-area,good-rod,magikarp,magikarp,20,40,,
84941,heartgold,johto-route-30,whole-area,super-rod,poliwag,poliwag,40,80,,
84946,heartgold,johto-route-30,whole-area,super-rod,magikarp,magikarp,40,20,,
84951,heartgold,johto-route-30,whole-area,surf,poliwag,poliwag,10-25,90,,
84956,heartgold,johto-route-30,whole-area,surf,poliwhirl,poliwhirl,15-32,10,,
84961,heartgold,johto-route-31,whole-area,walk,rattata,rattata,4-5,30,time/time-night,
84966,heartgold,johto-route-31,whole-area,walk,caterpie,caterpie,4-5,25,time/time-morning,
84971,heartgold,johto-route-31,whole-area,walk,caterpie,caterpie,4-5,25,time/time-day,
84976,heartgold,johto-route-31,whole-area,walk,pidgey,pidgey,3,20,time/time-day,
84981,heartgold,johto-route-31,whole-area,walk,pidgey,pidgey,3,20,time/time-morning,
84986,heartgold,johto-route-31,whole-area,walk,bellsprout,bellsprout,3,20,radio/radio-off,
84991,heartgold,johto-route-31,whole-area,walk,spinarak,spinarak,3,20,time/time-night,
84996,heartgold,johto-route-31,whole-area,walk,linoone,linoone,3,20,radio/radio-hoenn,
85001,heartgold,johto-route-31,whole-area,walk,bidoof,bidoof,3,20,radio/radio-sinnoh,
85006,heartgold,johto-route-31,whole-area,walk,metapod,metapod,5,15,time/time-day,
85011,heartgold,johto-route-31,whole-area,walk,metapod,metapod,5,15,time/time-morning,
85016,heartgold,johto-route-31,whole-area,walk,caterpie,caterpie,4,10,"time/time-morning,radio/radio-off",
85021,heartgold,johto-route-31,whole-area,walk,caterpie,caterpie,4,10,"time/time-day,radio/radio-off",
85026,heartgold,johto-route-31,whole-area,walk,pidgey,pidgey,3,10,"time/time-morning,radio/radio-off",
85031,heartgold,johto-route-31,whole-area,walk,pidgey,pidgey,3,10,"time/time-day,radio/radio-off",
85036,heartgold,johto-route-31,whole-area,walk,rattata,rattata,4,10,"time/time-night,radio/radio-off",
85041,heartgold,johto-route-31,whole-area,walk,hoothoot,hoothoot,5,10,time/time-night,
85046,heartgold,johto-route-31,whole-area,walk,spinarak,spinarak,3,10,"time/time-night,radio/radio-off",
85051,heartgold,johto-route-31,whole-area,walk,whismur,whismur,3-4,10,radio/radio-hoenn,
85056,heartgold,johto-route-31,whole-area,walk,buizel,buizel,3-4,10,radio/radio-sinnoh,
85061,heartgold,johto-route-31,whole-area,old-rod,magikarp,magikarp,10,85,,
85066,heartgold,johto-route-31,whole-area,old-rod,poliwag,poliwag,10,15,,
85071,heartgold,johto-route-31,whole-area,good-rod,poliwag,poliwag,20,60,,
85076,heartgold,johto-route-31,whole-area,good-rod,magikarp,magikarp,20,40,,
85081,heartgold,johto-route-31,whole-area,super-rod,poliwag,poliwag,40,80,,
85086,heartgold,johto-route-31,whole-area,super-rod,magikarp,magikarp,40,20,,
85091,heartgold,johto-route-31,whole-area,surf,poliwag,poliwag,10-25,90,,
85096,heartgold,johto-route-31,whole-area,surf,poliwhirl,poliwhirl,15-32,10,,
85101,heartgold,johto-route-32,whole-area,walk,wooper,wooper,6,25,time/time-night,
85106,heartgold,johto-route-32,whole-area,walk,rattata,rattata,4,20,,
85111,heartgold,johto-route-32,whole-area,walk,bellsprout,bellsprout,6,20,time/time-day,
85116,heartgold,johto-route-32,whole-area,walk,bellsprout,bellsprout,6,20,"time/time-night,radio/radio-off",
85121,heartgold,johto-route-32,whole-area,walk,bellsprout,bellsprout,6,20,time/time-morning,
85126,heartgold,johto-route-32,whole-area,walk,mareep,mareep,6,20,"time/time-day,radio/radio-off",
85131,heartgold,johto-route-32,whole-area,walk,mareep,mareep,6,20,"time/time-morning,radio/radio-off",
85136,heartgold,johto-route-32,whole-area,walk,linoone,linoone,6,20,radio/radio-hoenn,
85141,heartgold,johto-route-32,whole-area,walk,bidoof,bidoof,6,20,radio/radio-sinnoh,
85146,heartgold,johto-route-32,whole-area,walk,rattata,rattata,4,10,radio/radio-off,
85151,heartgold,johto-route-32,whole-area,walk,bellsprout,bellsprout,6,10,"time/time-day,radio/radio-off",
85156,heartgold,johto-route-32,whole-area,walk,bellsprout,bellsprout,6,10,"time/time-morning,radio/radio-off",
85161,heartgold,johto-route-32,whole-area,walk,mareep,mareep,6,10,time/time-night,
85166,heartgold,johto-route-32,whole-area,walk,hoppip,hoppip,6,10,time/time-day,
85171,heartgold,johto-route-32,whole-area,walk,hoppip,hoppip,6,10,time/time-morning,
85176,heartgold,johto-route-32,whole-area,walk,wooper,wooper,6,10,"time/time-night,radio/radio-off",
85181,heartgold,johto-route-32,whole-area,walk,whismur,whismur,4-6,10,radio/radio-hoenn,
85186,heartgold,johto-route-32,whole-area,walk,buizel,buizel,4-6,10,radio/radio-sinnoh,
85191,heartgold,johto-route-32,whole-area,walk,rattata,rattata,4-6,5,time/time-day,
85196,heartgold,johto-route-32,whole-area,walk,rattata,rattata,6,5,time/time-morning,
85201,heartgold,johto-route-32,whole-area,walk,zubat,zubat,4,5,time/time-night,
85206,heartgold,johto-route-32,whole-area,walk,zubat,zubat,4,5,time/time-morning,
85211,heartgold,johto-route-32,whole-area,old-rod,magikarp,magikarp,10,70,,
85216,heartgold,johto-route-32,whole-area,old-rod,tentacool,tentacool,10,15,,
85221,heartgold,johto-route-32,whole-area,old-rod,magikarp,magikarp,10,15,swarm/swarm-no,
85226,heartgold,johto-route-32,whole-area,old-rod,qwilfish,qwilfish,10,15,swarm/swarm-yes,
85231,heartgold,johto-route-32,whole-area,good-rod,qwilfish,qwilfish,20,65,swarm/swarm-yes,
85236,heartgold,johto-route-32,whole-area,good-rod,magikarp,magikarp,20,40,swarm/swarm-no,
85241,heartgold,johto-route-32,whole-area,good-rod,tentacool,tentacool,20,30,,
85246,heartgold,johto-route-32,whole-area,good-rod,tentacool,tentacool,20,25,swarm/swarm-no,
85251,heartgold,johto-route-32,whole-area,good-rod,qwilfish,qwilfish,20,5,,
85256,heartgold,johto-route-32,whole-area,super-rod,qwilfish,qwilfish,40,90,swarm/swarm-yes,
85261,heartgold,johto-route-32,whole-area,super-rod,tentacool,tentacool,40,70,swarm/swarm-no,
85266,heartgold,johto-route-32,whole-area,super-rod,magikarp,magikarp,40,20,swarm/swarm-no,
85271,heartgold,johto-route-32,whole-area,super-rod,qwilfish,qwilfish,40,10,,
85276,heartgold,johto-route-32,whole-area,surf,tentacool,tentacool,10-20,60,,
85281,heartgold,johto-route-32,whole-area,surf,quagsire,quagsire,15-25,30,,
85286,heartgold,johto-route-32,whole-area,surf,tentacruel,tentacruel,15-36,10,,
85291,heartgold,johto-route-33,whole-area,walk,shinx,shinx,6-7,40,radio/radio-sinnoh,
85296,heartgold,johto-route-33,whole-area,walk,rattata,rattata,6-7,30,,
85301,heartgold,johto-route-33,whole-area,walk,zubat,zubat,4-8,25,time/time-night,
85306,heartgold,johto-route-33,whole-area,walk,hoppip,hoppip,6-8,25,time/time-morning,
85311,heartgold,johto-route-33,whole-area,walk,hoppip,hoppip,6-8,25,time/time-day,
85316,heartgold,johto-route-33,whole-area,walk,rattata,rattata,6,20,"time/time-night,radio/radio-off",
85321,heartgold,johto-route-33,whole-area,walk,spearow,spearow,6,20,"time/time-day,radio/radio-off",
85326,heartgold,johto-route-33,whole-area,walk,spearow,spearow,6,20,"time/time-morning,radio/radio-off",
85331,heartgold,johto-route-33,whole-area,walk,minun,minun,6,20,radio/radio-hoenn,
85336,heartgold,johto-route-33,whole-area,walk,rattata,rattata,7,10,radio/radio-off,
85341,heartgold,johto-route-33,whole-area,walk,zubat,zubat,6,10,"time/time-night,radio/radio-off",
